timestamp,controller,theta_before,theta,precipitation_mm,forecast_precipitation_h1_mm,irrigation_mm,evapotranspiration_mm,drainage_mm,runoff_mm,mass_balance_error_mm,decision_latency_ms
2021-01-02 20:00:00,Fuzzy Controller,0.31266796428349275,0.31283129761682604,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.0004000003173132427
2021-01-02 21:00:00,Fuzzy Controller,0.31283129761682604,0.3129946309501594,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.0003999998625658918
2021-01-02 22:00:00,Fuzzy Controller,0.3129946309501594,0.3131579642834927,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.000499999714520527
2021-01-02 23:00:00,Fuzzy Controller,0.3131579642834927,0.313321297616826,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.0005000001692678779
2021-01-03 00:00:00,Fuzzy Controller,0.313321297616826,0.313151297616826,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 01:00:00,Fuzzy Controller,0.313151297616826,0.31570463095015927,0.8,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 02:00:00,Fuzzy Controller,0.31570463095015927,0.31553463095015927,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.000499999714520527
2021-01-03 03:00:00,Fuzzy Controller,0.31553463095015927,0.3156979642834926,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.000499999714520527
2021-01-03 04:00:00,Fuzzy Controller,0.3156979642834926,0.31619463095015926,0.2,0.0,0.0,0.051,0.0,0.0,0.0,0.0008000001798791345
2021-01-03 05:00:00,Fuzzy Controller,0.31619463095015926,0.3166912976168259,0.2,0.0,0.0,0.051,0.0,0.0,0.0,0.0006000000212225132
2021-01-03 06:00:00,Fuzzy Controller,0.3166912976168259,0.31654963095015926,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.000499999714520527
2021-01-03 07:00:00,Fuzzy Controller,0.31654963095015926,0.3166279642834926,0.1,0.0,0.0,0.0765,0.0,0.0,0.0,0.0004000003173132427
2021-01-03 08:00:00,Fuzzy Controller,0.3166279642834926,0.31695463095015924,0.2,0.0,0.0,0.102,0.0,0.0,0.0,0.000499999714520527
2021-01-03 09:00:00,Fuzzy Controller,0.31695463095015924,0.31677796428349253,0.1,0.0,0.0,0.153,0.0,0.0,0.0,0.0005000001692678779
2021-01-03 10:00:00,Fuzzy Controller,0.31677796428349253,0.31654463095015917,0.1,0.0,0.0,0.17,0.0,0.0,0.0,0.0005000001692678779
2021-01-03 11:00:00,Fuzzy Controller,0.31654463095015917,0.3160279642834925,0.1,0.0,0.0,0.255,0.0,0.0,0.0,0.0004000003173132427
2021-01-03 12:00:00,Fuzzy Controller,0.3160279642834925,0.3155679642834925,0.1,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0004000003173132427
2021-01-03 13:00:00,Fuzzy Controller,0.3155679642834925,0.31502296428349247,0.1,0.0,0.0,0.2635,0.0,0.0,0.0,0.0004000003173132427
2021-01-03 14:00:00,Fuzzy Controller,0.31502296428349247,0.3144496309501591,0.1,0.0,0.0,0.272,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 15:00:00,Fuzzy Controller,0.3144496309501591,0.3142446309501591,0.1,0.0,0.0,0.1615,0.0,0.0,0.0,0.0005000001692678779
2021-01-03 16:00:00,Fuzzy Controller,0.3142446309501591,0.31376296428349243,0.0,0.0,0.0,0.14450000000000002,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 17:00:00,Fuzzy Controller,0.31376296428349243,0.3134229642834924,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 18:00:00,Fuzzy Controller,0.3134229642834924,0.31319629761682577,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0005000001692678779
2021-01-03 19:00:00,Fuzzy Controller,0.31319629761682577,0.3130546309501591,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 20:00:00,Fuzzy Controller,0.3130546309501591,0.3129129642834924,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 21:00:00,Fuzzy Controller,0.3129129642834924,0.31277129761682576,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 22:00:00,Fuzzy Controller,0.31277129761682576,0.31262963095015905,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-03 23:00:00,Fuzzy Controller,0.31262963095015905,0.3128212976168257,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0004000003173132427
2021-01-04 00:00:00,Fuzzy Controller,0.3128212976168257,0.31304129761682564,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0018000000636675395
2021-01-04 01:00:00,Fuzzy Controller,0.31304129761682564,0.3132612976168256,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.000999999883788405
2021-01-04 02:00:00,Fuzzy Controller,0.3132612976168256,0.3134812976168256,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0006000000212225132
2021-01-04 03:00:00,Fuzzy Controller,0.3134812976168256,0.3137012976168255,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
